user_id,content_id,reaction,timestamp
4,136,좋아요,1752090650
82,507,좋아요,1743520382
6,461,좋아요,1735343955
22,99,좋아요,1727694928
100,146,좋아요,1736426057
38,169,좋아요,1732584048
44,305,좋아요,1730864147
80,100,좋아요,1742722648
29,502,싫어요,1745747715
53,276,좋아요,1725964840
19,68,싫어요,1729519339
22,234,싫어요,1742819345
88,13,좋아요,1740613782
50,308,싫어요,1743719171
52,467,싫어요,1738282950
32,343,좋아요,1750399876
76,41,싫어요,1722543590
41,427,좋아요,1751564964
66,494,좋아요,1749927880
11,453,좋아요,1724768063
52,440,좋아요,1739299338
57,304,좋아요,1726746443
23,458,좋아요,1726657289
22,408,좋아요,1742754286
3,116,좋아요,1725073641
31,19,좋아요,1747306369
35,214,싫어요,1739546196
85,19,좋아요,1740644754
58,360,좋아요,1722242374
73,261,좋아요,1750220312
28,503,좋아요,1740775170
90,401,좋아요,1721976609
46,123,싫어요,1733382547
84,423,좋아요,1743949046
14,314,좋아요,1728538997
20,273,좋아요,1744635861
76,323,싫어요,1747831682
27,239,좋아요,1747841692
69,395,좋아요,1738298395
61,363,좋아요,1740010524
85,81,좋아요,1741776181
57,405,좋아요,1730036401
43,266,싫어요,1731870812
87,148,좋아요,1747744784
81,413,좋아요,1741603445
83,188,싫어요,1751317916
8,367,좋아요,1742571140
31,284,싫어요,1726704769
73,65,좋아요,1737902497
47,427,좋아요,1723010485
91,343,싫어요,1739013126
2,30,싫어요,1746268899
20,407,싫어요,1731655471
92,301,좋아요,1749488828
58,394,좋아요,1727952981
60,275,좋아요,1737454217
73,231,좋아요,1734445038
37,301,좋아요,1734484852
79,411,좋아요,1751204645
11,144,싫어요,1726101853
56,236,좋아요,1740980390
39,471,좋아요,1726846337
86,42,좋아요,1737026662
68,299,좋아요,1731047698
70,270,좋아요,1723193480
97,429,좋아요,1737069982
88,292,싫어요,1728833172
59,373,좋아요,1741805594
71,123,좋아요,1732608739
16,309,좋아요,1734373237
95,409,좋아요,1725500785
42,406,좋아요,1727129113
84,473,좋아요,1743580273
46,75,싫어요,1727765012
19,34,좋아요,1746129142
23,494,싫어요,1726782611
46,374,싫어요,1751640286
69,289,싫어요,1722099956
71,368,좋아요,1731237896
60,16,좋아요,1741483692
50,310,싫어요,1742311254
2,416,좋아요,1733378737
73,267,좋아요,1727415979
4,182,싫어요,1722331100
21,442,좋아요,1752153221
23,313,좋아요,1744958860
58,162,좋아요,1732217807
36,259,싫어요,1721878858
21,76,좋아요,1738535630
38,132,좋아요,1730758447
78,202,좋아요,1731657799
68,98,좋아요,1749106723
51,210,싫어요,1740543315
25,140,좋아요,1746397743
18,348,좋아요,1730816135
79,457,싫어요,1725965095
63,75,싫어요,1737233686
15,99,좋아요,1752420882
80,486,좋아요,1739528880
80,437,좋아요,1734701727
22,263,좋아요,1728298721
61,104,좋아요,1723081054
1,50,좋아요,1745722630
32,473,좋아요,1751759664
1,427,좋아요,1726883644
7,480,싫어요,1730318859
91,360,좋아요,1738919407
46,118,좋아요,1726175536
10,115,좋아요,1721981627
74,471,싫어요,1748638159
64,131,좋아요,1738445219
36,343,좋아요,1732160377
39,313,좋아요,1746477228
5,194,좋아요,1736933842
72,21,싫어요,1751867606
17,411,좋아요,1737166009
65,382,좋아요,1729309401
17,406,좋아요,1727136568
10,99,싫어요,1730278333
12,136,좋아요,1752392375
12,238,좋아요,1745747182
53,28,좋아요,1744590806
85,491,좋아요,1736309334
30,140,싫어요,1724816138
71,386,좋아요,1725571815
36,98,싫어요,1730041485
29,240,싫어요,1730264355
44,205,좋아요,1730480631
94,290,좋아요,1725765065
74,476,좋아요,1748493465
39,334,싫어요,1751508795
92,91,좋아요,1741742188
72,432,좋아요,1739942806
95,359,좋아요,1748478691
38,408,싫어요,1726909902
38,405,좋아요,1744604574
92,93,좋아요,1726105148
51,114,좋아요,1741753895
9,136,싫어요,1743438046
25,95,싫어요,1736688834
22,377,좋아요,1733810839
69,326,좋아요,1732397173
9,407,싫어요,1746160239
88,388,좋아요,1724954684
94,46,좋아요,1739442768
61,444,좋아요,1744248431
91,93,좋아요,1744851063
19,338,좋아요,1737242571
67,303,좋아요,1734542345
26,491,싫어요,1722223512
56,336,싫어요,1745411323
2,401,싫어요,1726159855
20,48,싫어요,1734320885
26,124,싫어요,1745928014
58,151,좋아요,1730210026
38,365,좋아요,1734618059
8,140,좋아요,1742221699
33,159,좋아요,1733346528
87,105,좋아요,1726623236
19,137,좋아요,1747717260
83,374,좋아요,1724351815
52,420,좋아요,1743198897
41,399,싫어요,1733718087
20,185,싫어요,1751573812
92,476,싫어요,1743012174
71,166,싫어요,1735226803
23,449,좋아요,1731565269
22,488,좋아요,1752801357
30,420,싫어요,1734367763
99,380,좋아요,1732184285
75,38,좋아요,1725255463
3,402,좋아요,1739751963
46,453,싫어요,1749964018
22,122,좋아요,1733052281
58,385,좋아요,1726101776
97,18,좋아요,1732057944
70,392,좋아요,1735171068
6,395,좋아요,1725074046
13,165,좋아요,1745637272
71,307,싫어요,1731321500
38,391,좋아요,1724161527
49,86,좋아요,1722129998
95,463,좋아요,1730145701
25,345,좋아요,1723819127
38,46,싫어요,1744621939
30,431,좋아요,1735564429
35,115,싫어요,1723243427
21,119,좋아요,1737174368
56,303,좋아요,1730939718
11,449,좋아요,1752244462
97,299,좋아요,1736164362
76,278,좋아요,1743530528
97,502,좋아요,1727022146
67,152,좋아요,1741026621
64,132,좋아요,1723887690
53,269,좋아요,1750410948
75,453,싫어요,1734747270
99,373,싫어요,1753024137
46,437,좋아요,1723348921
8,506,싫어요,1728235894
53,415,좋아요,1743558642
36,453,좋아요,1723191486
44,414,싫어요,1727737766
19,177,좋아요,1727695175
70,228,좋아요,1732468924
16,165,좋아요,1750349095
40,165,좋아요,1746096631
100,109,좋아요,1732859368
14,419,싫어요,1740256258
87,11,좋아요,1733813506
54,494,좋아요,1723410580
28,405,싫어요,1746217817
56,449,좋아요,1743576819
80,108,좋아요,1751841906
53,255,좋아요,1736826380
14,99,좋아요,1738879742
15,487,좋아요,1736204919
2,327,싫어요,1732025955
79,413,좋아요,1728470904
80,179,싫어요,1736118570
47,102,싫어요,1730688892
60,502,좋아요,1749308274
6,134,좋아요,1730128568
88,254,좋아요,1722544689
22,304,싫어요,1752994884
58,482,좋아요,1724178107
42,415,싫어요,1733187555
88,319,좋아요,1751111224
52,481,좋아요,1722033826
55,182,좋아요,1721906863
41,161,싫어요,1730301628
35,351,좋아요,1738417719
85,161,싫어요,1747613335
99,232,좋아요,1747769648
92,226,싫어요,1726155866
29,295,싫어요,1731264345
77,443,싫어요,1752052907
8,19,싫어요,1747066902
46,315,좋아요,1744317645
64,264,좋아요,1736120837
1,379,좋아요,1747255011
89,510,좋아요,1729897215
55,28,좋아요,1728647781
49,52,싫어요,1740413876
1,181,싫어요,1725961945
30,221,좋아요,1723903909
36,458,싫어요,1740665928
42,214,싫어요,1734543628
53,197,좋아요,1734380646
85,155,좋아요,1734429152
18,225,좋아요,1748751250
35,480,좋아요,1732563094
91,255,싫어요,1748483015
87,168,좋아요,1749710404
30,424,좋아요,1742201846
1,372,좋아요,1722525604
78,497,좋아요,1723678714
70,29,좋아요,1752802246
75,509,좋아요,1735073300
90,354,좋아요,1739321356
27,353,싫어요,1750655661
54,362,좋아요,1736452234
90,167,좋아요,1726596877
60,20,좋아요,1737678089
79,507,싫어요,1747882538
35,218,좋아요,1748030407
41,102,싫어요,1751473709
68,449,좋아요,1735056766
22,224,좋아요,1738543147
2,473,좋아요,1746097934
29,194,좋아요,1722421365
76,163,좋아요,1725870120
84,215,싫어요,1737312224
76,448,좋아요,1733500242
71,62,싫어요,1739185754
76,361,좋아요,1751868061
1,91,좋아요,1732836696
74,459,싫어요,1722883446
59,459,싫어요,1748070243
87,30,좋아요,1746294643
70,115,싫어요,1731403876
18,241,좋아요,1727235676
65,459,좋아요,1746248126
64,238,좋아요,1749543801
89,244,싫어요,1729204389
6,54,좋아요,1741730318
62,214,싫어요,1737601129
41,43,좋아요,1729628096
38,123,좋아요,1736890520
13,428,좋아요,1726746650
71,172,싫어요,1741662089
16,429,좋아요,1743250976
74,78,싫어요,1752660029
74,391,좋아요,1739696211
12,305,좋아요,1747368055
23,147,좋아요,1733827881
28,295,좋아요,1746545188
2,371,좋아요,1750385127
40,213,싫어요,1748287747
47,357,좋아요,1737862655
56,322,좋아요,1744397379
87,417,싫어요,1723009736
47,118,좋아요,1726513928
23,176,좋아요,1724184311
71,32,좋아요,1740273642
65,331,좋아요,1749381096
44,17,좋아요,1739981873
46,116,싫어요,1733430647
68,395,싫어요,1743325563
82,54,좋아요,1747138556
74,465,좋아요,1739442260
63,173,싫어요,1743267781
98,24,좋아요,1723208510
25,117,좋아요,1736864692
44,25,좋아요,1724948776
19,195,좋아요,1737695956
1,66,좋아요,1736945211
37,81,싫어요,1750369270
85,450,좋아요,1744623012
69,450,좋아요,1753044986
7,224,좋아요,1748182936
86,117,좋아요,1724647193
85,22,좋아요,1725119145
95,58,싫어요,1739667876
88,505,싫어요,1739368125
38,109,좋아요,1727415666
92,301,싫어요,1741501311
8,212,좋아요,1728352730
59,131,싫어요,1737723235
18,258,좋아요,1740793858
15,158,좋아요,1728607412
7,309,싫어요,1730264334
26,394,좋아요,1729538731
74,268,좋아요,1727769580
43,77,좋아요,1728290708
67,260,좋아요,1749227102
82,48,좋아요,1752441840
4,204,좋아요,1740750884
43,91,싫어요,1750542456
24,48,좋아요,1733270596
20,269,싫어요,1747565341
75,403,좋아요,1747514056
76,245,좋아요,1735485170
40,285,싫어요,1729135246
10,460,좋아요,1728193608
64,184,좋아요,1736590196
82,290,싫어요,1737160235
96,397,좋아요,1744165489
4,386,좋아요,1723493480
42,424,싫어요,1731509148
44,252,좋아요,1724574748
8,179,싫어요,1742962648
85,303,좋아요,1749084755
1,100,좋아요,1734738298
11,315,좋아요,1750974569
35,482,좋아요,1723277969
15,479,좋아요,1742596386
27,291,좋아요,1724145954
10,408,좋아요,1751744128
53,315,좋아요,1745611246
60,49,좋아요,1742368625
4,413,좋아요,1745961936
66,163,싫어요,1748041746
52,183,좋아요,1731579878
65,109,좋아요,1725383253
50,244,좋아요,1749986228
4,164,좋아요,1741563938
36,185,좋아요,1725583556
98,279,좋아요,1735844366
12,419,싫어요,1746361209
81,419,좋아요,1740464502
48,469,싫어요,1743117794
43,318,좋아요,1729895573
58,175,싫어요,1721767347
3,166,싫어요,1742554411
29,250,싫어요,1733621963
13,382,좋아요,1722700419
27,448,싫어요,1736351445
77,163,좋아요,1725154820
67,445,좋아요,1724819655
28,493,좋아요,1732241771
8,79,좋아요,1734838259
21,404,좋아요,1737023709
12,418,싫어요,1724609583
25,452,좋아요,1751207850
83,421,좋아요,1748607816
58,166,좋아요,1751632798
14,173,싫어요,1751637613
7,142,좋아요,1734303864
22,304,싫어요,1725893966
19,77,좋아요,1744259906
71,176,싫어요,1741694450
49,496,좋아요,1751436748
78,174,좋아요,1748392449
60,28,좋아요,1726832547
65,215,싫어요,1725353960
99,353,좋아요,1729323043
85,58,좋아요,1733062458
35,435,좋아요,1734066703
96,172,좋아요,1749939205
12,501,좋아요,1734407805
25,419,좋아요,1748319370
24,119,좋아요,1732038144
68,479,싫어요,1751968029
74,362,좋아요,1726127823
8,169,싫어요,1744372846
92,471,싫어요,1732615488
11,90,좋아요,1752598898
62,189,좋아요,1737059513
18,145,싫어요,1722306074
77,262,좋아요,1727554348
81,161,싫어요,1738058402
3,308,좋아요,1746790637
87,30,좋아요,1751711313
74,231,좋아요,1744392359
38,441,좋아요,1740588604
82,195,싫어요,1732999390
95,262,좋아요,1735056986
66,220,좋아요,1751745953
41,327,싫어요,1746601921
51,45,싫어요,1751306940
11,372,좋아요,1744004172
68,293,좋아요,1742746135
8,350,좋아요,1725593912
12,380,좋아요,1732884258
29,429,싫어요,1736601298
18,86,좋아요,1733515074
14,21,좋아요,1732399372
35,25,좋아요,1733464511
35,359,좋아요,1748746890
73,505,좋아요,1750022553
83,81,좋아요,1741553128
11,375,좋아요,1725988058
47,266,좋아요,1747914198
14,494,좋아요,1744638563
94,216,싫어요,1723751866
13,474,좋아요,1742225481
47,203,좋아요,1721924386
39,170,좋아요,1734850666
49,447,싫어요,1738221804
78,28,좋아요,1731462948
88,498,싫어요,1735167582
76,258,좋아요,1747486021
1,497,싫어요,1722210442
97,112,좋아요,1731077535
43,122,좋아요,1753034696
11,13,좋아요,1750255059
29,402,좋아요,1739069097
6,15,좋아요,1727400221
37,88,좋아요,1743650430
28,305,좋아요,1732880691
59,268,좋아요,1723080966
93,165,싫어요,1725816028
34,191,좋아요,1734296265
84,313,좋아요,1747273889
19,81,좋아요,1742407904
39,198,좋아요,1744259964
22,22,좋아요,1725016745
22,197,싫어요,1744547209
67,174,좋아요,1740222923
85,220,좋아요,1724273429
80,329,좋아요,1743692314
59,176,좋아요,1737566222
8,500,좋아요,1730976170
68,152,좋아요,1751681102
50,98,좋아요,1732768401
23,313,좋아요,1722882222
95,306,좋아요,1745744083
91,341,좋아요,1747901186
60,215,좋아요,1749259276
66,383,좋아요,1744577984
95,203,좋아요,1731000801
88,475,좋아요,1732891676
27,136,싫어요,1739219041
91,445,좋아요,1722944685
1,294,좋아요,1723420770
11,253,좋아요,1751111559
78,77,좋아요,1737926055
90,455,좋아요,1742115054
22,255,싫어요,1722682025
96,111,싫어요,1752368877
32,63,싫어요,1730720439
52,188,좋아요,1726004151
41,321,좋아요,1737830342
16,339,싫어요,1743949057
68,70,좋아요,1749301142
24,154,좋아요,1738084798
1,468,싫어요,1738925912
90,204,싫어요,1749234589
94,134,좋아요,1742055038
45,177,싫어요,1746808826
14,13,싫어요,1752702945
28,388,좋아요,1745075830
61,230,싫어요,1736020190
21,375,싫어요,1739237086
30,206,좋아요,1732011897
69,166,좋아요,1735730023
4,166,좋아요,1734366398
39,206,좋아요,1749331609
62,203,좋아요,1742932920
73,249,좋아요,1742926573
76,428,좋아요,1746586987
81,444,싫어요,1739552206
65,15,좋아요,1751649415
69,444,좋아요,1748929618
14,422,좋아요,1750253156
92,485,좋아요,1726537103
35,315,좋아요,1725566332
44,371,싫어요,1726768618
65,498,싫어요,1747193468
21,42,좋아요,1746191096
48,131,좋아요,1745607527
42,60,좋아요,1727857449
45,148,좋아요,1742881323
55,319,좋아요,1736638782
37,475,좋아요,1744722835
27,195,좋아요,1736326284
85,400,좋아요,1751438106
63,187,좋아요,1744529804
12,355,좋아요,1724433405
13,228,좋아요,1742792192
16,506,좋아요,1750003270
25,93,좋아요,1730548628
55,450,좋아요,1739622611
98,79,싫어요,1728632812
32,200,싫어요,1743074295
34,341,좋아요,1743839589
73,378,좋아요,1722647026
2,362,좋아요,1738225989
96,433,좋아요,1721615920
27,477,좋아요,1744434494
13,495,좋아요,1748287743
90,345,좋아요,1742120543
100,445,싫어요,1737693163
96,397,좋아요,1749544316
30,273,좋아요,1724282511
19,290,싫어요,1745663213
92,343,좋아요,1735431431
23,57,싫어요,1740597277
42,432,좋아요,1742855509
19,471,싫어요,1742537611
9,353,좋아요,1729842275
26,365,싫어요,1730508161
34,445,좋아요,1738523309
10,42,좋아요,1744573754
22,187,좋아요,1739856706
96,251,좋아요,1737964826
53,22,좋아요,1751091910
41,90,싫어요,1745758323
53,15,좋아요,1743091886
24,198,좋아요,1731498428
55,436,좋아요,1731053776
41,498,싫어요,1737855559
94,170,싫어요,1733349108
68,179,좋아요,1748404286
35,309,싫어요,1726051253
64,89,좋아요,1739297641
59,260,싫어요,1727622720
44,415,싫어요,1729144043
90,96,좋아요,1753031472
19,438,좋아요,1747259308
30,53,좋아요,1722190598
83,172,좋아요,1724899459
55,47,싫어요,1750756941
83,411,좋아요,1750574332
75,379,좋아요,1737915086
6,412,좋아요,1730578914
34,295,좋아요,1723786700
84,237,좋아요,1722155264
54,172,좋아요,1722016108
81,362,싫어요,1739480232
23,447,좋아요,1746266591
64,174,좋아요,1747237585
82,350,싫어요,1748187123
83,495,좋아요,1725990872
77,41,좋아요,1751898480
34,165,좋아요,1738605618
93,296,싫어요,1725488380
65,61,싫어요,1745197970
74,230,좋아요,1739798186
24,16,좋아요,1730254442
99,293,좋아요,1745013072
95,128,좋아요,1742612033
28,349,싫어요,1725570010
67,215,좋아요,1741501087
69,267,좋아요,1743983090
37,151,좋아요,1752316905
90,369,좋아요,1743833831
3,182,좋아요,1745557251
66,192,싫어요,1732379398
68,42,싫어요,1746081861
16,74,좋아요,1734896258
62,258,싫어요,1737637048
30,72,싫어요,1724872117
20,456,좋아요,1732333216
17,334,싫어요,1746001399
63,498,좋아요,1752332374
89,460,싫어요,1730424544
82,259,좋아요,1736771209
34,362,좋아요,1737956079
91,387,좋아요,1722005257
19,71,좋아요,1748939970
4,126,좋아요,1744746181
67,90,싫어요,1726430794
88,200,싫어요,1736761137
88,50,좋아요,1744884528
97,374,좋아요,1726708967
95,73,좋아요,1729429595
49,394,싫어요,1728674227
80,349,좋아요,1752785441
45,259,좋아요,1747324213
51,341,좋아요,1745459439
46,203,좋아요,1728366055
33,16,싫어요,1726496539
3,364,싫어요,1737839897
60,433,싫어요,1746306063
81,276,좋아요,1746250972
24,467,싫어요,1733733061
13,32,좋아요,1726288822
55,154,싫어요,1739920944
67,183,싫어요,1743426881
92,250,좋아요,1748484959
66,378,좋아요,1743233124
65,25,싫어요,1743437266
52,465,좋아요,1726956699
18,186,좋아요,1736978423
76,129,좋아요,1735260253
56,438,싫어요,1731069858
97,263,좋아요,1745501021
97,299,좋아요,1723368946
25,387,싫어요,1736938311
30,290,좋아요,1737101599
61,89,좋아요,1723342169
52,497,좋아요,1745424047
72,348,좋아요,1745845873
47,196,싫어요,1735155200
5,345,싫어요,1748980003
13,340,싫어요,1743760402
69,287,싫어요,1725294965
52,151,싫어요,1728854750
49,391,좋아요,1740196043
75,201,싫어요,1751609484
9,338,좋아요,1738721956
27,456,싫어요,1723799890
43,461,좋아요,1728829514
79,55,좋아요,1734841231
51,482,좋아요,1732242760
33,44,좋아요,1743986425
38,235,좋아요,1721894596
78,346,좋아요,1723756511
53,292,싫어요,1728055109
54,107,좋아요,1723774002
48,324,좋아요,1738071519
69,353,싫어요,1748210318
2,99,좋아요,1734836286
20,326,좋아요,1744931497
59,458,싫어요,1737072728
57,433,싫어요,1750954377
69,123,좋아요,1724425126
30,491,좋아요,1728017727
35,143,좋아요,1736993852
21,139,좋아요,1751486356
30,383,좋아요,1742733343
42,401,좋아요,1725505950
14,212,좋아요,1722075608
29,107,싫어요,1751396544
42,343,싫어요,1744498717
45,251,싫어요,1751203251
7,167,싫어요,1728649612
97,284,싫어요,1724541036
1,175,좋아요,1732857425
86,90,좋아요,1743852598
100,123,싫어요,1740456292
81,446,좋아요,1722657502
64,139,좋아요,1752996188
47,125,싫어요,1738760350
16,237,좋아요,1723212016
88,490,싫어요,1747801835
32,499,좋아요,1726290072
37,398,좋아요,1723374111
27,26,싫어요,1733617023
18,459,좋아요,1734730201
84,346,싫어요,1735926162
30,405,좋아요,1745684834
37,191,좋아요,1749619756
5,480,싫어요,1730152686
100,400,좋아요,1740074341
20,216,좋아요,1731269288
12,410,좋아요,1733477137
25,321,좋아요,1723125114
60,180,싫어요,1728929535
89,309,좋아요,1746825870
29,176,좋아요,1732846302
7,56,싫어요,1732956417
27,147,좋아요,1728772645
28,187,좋아요,1723812082
18,52,좋아요,1741500344
44,111,싫어요,1746920371
2,47,좋아요,1747890781
70,22,좋아요,1752694271
51,93,좋아요,1728131764
21,176,좋아요,1749511273
63,357,싫어요,1740708737
97,57,싫어요,1722060654
59,303,좋아요,1725290001
75,131,좋아요,1735726236
21,492,좋아요,1729719026
6,98,싫어요,1752160779
67,398,싫어요,1738413671
78,320,좋아요,1726444665
95,504,싫어요,1726720084
5,374,좋아요,1732777106
11,311,싫어요,1738008537
85,375,좋아요,1741473858
7,366,좋아요,1740572265
51,393,좋아요,1730164793
60,87,좋아요,1739944697
94,368,싫어요,1748878898
65,228,싫어요,1743090453
41,83,좋아요,1727320972
64,415,싫어요,1748708597
28,315,좋아요,1723885669
40,393,좋아요,1749547164
49,358,좋아요,1729884277
2,160,좋아요,1744196338
99,443,좋아요,1746322452
8,189,싫어요,1728949565
14,37,좋아요,1721575380
20,204,싫어요,1738418069
92,390,좋아요,1724219722
21,501,좋아요,1739383862
45,405,좋아요,1730171550
80,40,좋아요,1748358052
8,216,싫어요,1752616203
66,18,좋아요,1735294327
12,190,좋아요,1737418608
20,57,좋아요,1747300289
80,450,좋아요,1725735626
52,259,싫어요,1751388280
22,110,좋아요,1730051196
89,407,좋아요,1749500347
77,366,좋아요,1746279366
19,353,좋아요,1732612675
17,186,좋아요,1738463272
62,460,좋아요,1735411543
62,221,좋아요,1742511806
1,129,좋아요,1740113602
17,362,좋아요,1750773253
92,509,좋아요,1725839986
41,335,좋아요,1727458381
97,182,좋아요,1733033797
56,417,좋아요,1722554989
20,116,좋아요,1745114705
6,80,좋아요,1730162481
17,327,좋아요,1752667465
18,482,좋아요,1743122797
41,151,좋아요,1735494781
77,137,좋아요,1747558834
35,503,좋아요,1730540774
36,147,좋아요,1730791839
34,330,좋아요,1746353955
32,381,좋아요,1729885832
51,42,좋아요,1735318189
35,500,좋아요,1721642493
21,211,좋아요,1729267825
80,438,싫어요,1744557413
8,241,싫어요,1743296403
63,258,좋아요,1742056275
49,172,싫어요,1748790153
15,295,좋아요,1730389421
9,317,좋아요,1737582153
29,486,좋아요,1741276945
4,398,좋아요,1750010284
82,130,좋아요,1742544802
80,220,좋아요,1737847628
38,130,싫어요,1748144173
57,19,싫어요,1740489926
57,269,좋아요,1746065559
11,405,좋아요,1751451884
64,147,좋아요,1749681383
66,360,좋아요,1731052913
99,206,좋아요,1749823478
3,25,싫어요,1748566789
31,504,싫어요,1735952334
46,39,좋아요,1738852482
46,162,좋아요,1746380832
92,487,좋아요,1736329930
39,398,좋아요,1729312968
60,112,좋아요,1725536027
50,408,싫어요,1733112558
55,34,좋아요,1739501841
97,227,싫어요,1725318946
20,30,좋아요,1747340026
55,418,좋아요,1730586557
72,249,싫어요,1739484666
71,142,싫어요,1734026701
42,254,싫어요,1749973325
5,407,좋아요,1735185188
2,138,좋아요,1727275148
28,215,좋아요,1749274937
8,448,좋아요,1732961010
33,503,좋아요,1752066804
58,41,좋아요,1725047167
15,73,좋아요,1744948824
39,242,좋아요,1737594710
90,248,좋아요,1730323380
37,426,좋아요,1747101101
38,148,좋아요,1737293165
70,267,좋아요,1723487206
63,334,좋아요,1724199584
10,263,싫어요,1740484406
11,397,싫어요,1728600388
36,71,좋아요,1749693107
57,208,좋아요,1747524998
20,174,싫어요,1727141273
61,469,싫어요,1727506231
27,465,좋아요,1730577119
9,69,좋아요,1727037586
31,400,좋아요,1736784713
36,500,좋아요,1729002891
1,128,싫어요,1723630124
54,196,좋아요,1742607989
58,62,좋아요,1734305171
53,463,좋아요,1740992774
49,439,좋아요,1737201476
6,33,좋아요,1731795005
96,445,좋아요,1740316063
85,106,좋아요,1746869909
85,477,좋아요,1751924006
97,451,좋아요,1738241198
74,274,싫어요,1729944861
9,435,좋아요,1722892613
87,423,싫어요,1722382845
19,217,좋아요,1748870147
22,197,싫어요,1721552192
74,463,좋아요,1724685544
46,241,좋아요,1739294243
94,283,좋아요,1740480520
93,353,좋아요,1741140496
61,15,좋아요,1723115402
11,414,좋아요,1749948423
78,248,좋아요,1722547373
39,104,싫어요,1747356035
3,111,좋아요,1749113169
47,205,싫어요,1722759862
51,142,좋아요,1732107674
39,456,싫어요,1725391654
2,148,좋아요,1741187867
18,222,좋아요,1742349420
30,398,좋아요,1740128577
79,127,좋아요,1744092763
72,315,싫어요,1748809222
84,74,좋아요,1744033704
8,471,좋아요,1742504756
94,119,싫어요,1743752850
90,334,좋아요,1725093736
92,415,좋아요,1747899852
24,167,좋아요,1726739238
87,412,좋아요,1729360736
58,389,좋아요,1733888286
82,332,좋아요,1749007756
32,48,좋아요,1732547344
96,332,싫어요,1744528341
99,406,좋아요,1738703924
71,442,싫어요,1737284324
70,371,좋아요,1742994497
54,34,좋아요,1747516810
34,500,싫어요,1738496293
83,32,좋아요,1729915128
72,185,좋아요,1739116031
38,85,좋아요,1730056143
75,99,좋아요,1729844003
6,328,좋아요,1729700729
98,267,좋아요,1724385182
98,150,좋아요,1749867393
18,72,좋아요,1742257707
49,67,싫어요,1728124192
28,410,좋아요,1733687126
81,59,좋아요,1752839992
56,144,좋아요,1751376291
9,128,싫어요,1723174064
68,362,좋아요,1722022723
65,324,싫어요,1738147564
55,100,좋아요,1743278259
93,128,좋아요,1743021023
52,323,좋아요,1750535685
97,273,좋아요,1741954697
74,272,좋아요,1731622951
11,422,좋아요,1751588554
56,285,좋아요,1734921654
77,451,좋아요,1734345367
7,290,좋아요,1735341698
97,294,좋아요,1749767477
4,343,좋아요,1723954863
86,228,좋아요,1752803017
73,261,좋아요,1745093924
87,38,싫어요,1735169958
76,104,좋아요,1745302072
72,409,싫어요,1733659801
75,329,좋아요,1725539609
34,165,좋아요,1728654316
38,389,좋아요,1723018010
55,422,좋아요,1731108740
22,140,좋아요,1736401103
19,272,싫어요,1746627643
95,283,좋아요,1730750971
54,47,좋아요,1745275642
41,288,좋아요,1724750559
77,446,싫어요,1722933093
61,51,싫어요,1741105629
75,34,싫어요,1751305485
53,35,좋아요,1731361376
11,220,좋아요,1739120661
12,62,좋아요,1734710043
92,494,좋아요,1748589958
45,342,좋아요,1734912255
89,17,좋아요,1730400550
49,205,좋아요,1742360542
84,262,좋아요,1734467348
68,180,좋아요,1741126019
15,164,좋아요,1730816374
84,124,좋아요,1745490466
84,394,좋아요,1744942660
48,226,좋아요,1751283041
21,196,좋아요,1749212933
64,142,좋아요,1723334977
68,160,좋아요,1748800964
17,22,좋아요,1748570306
8,277,싫어요,1738464279
14,253,싫어요,1735114724
1,126,좋아요,1736439961
68,420,좋아요,1742106429
18,510,좋아요,1728719039
71,344,좋아요,1731384753
39,343,싫어요,1744272413
98,260,좋아요,1752424326
67,94,좋아요,1731068075
76,245,좋아요,1726639642
22,215,싫어요,1739592222
99,37,싫어요,1724638963
16,31,좋아요,1738345246
6,495,좋아요,1752766565
70,260,좋아요,1748844024
7,185,싫어요,1727307009
80,419,싫어요,1723427017
65,464,좋아요,1722383793
53,229,싫어요,1749230652
2,135,좋아요,1748025147
15,393,좋아요,1728110037
65,29,좋아요,1744935329
12,98,좋아요,1724589286
6,35,좋아요,1725043506
6,323,싫어요,1741245549
40,272,좋아요,1744945791
18,263,좋아요,1751569798
73,498,좋아요,1725201856
75,262,좋아요,1751373147
29,469,좋아요,1736546319
97,310,좋아요,1750123591
80,93,싫어요,1748959595
5,314,좋아요,1745454751
58,31,좋아요,1728961011
27,439,좋아요,1737179493
18,175,좋아요,1752931478
99,318,좋아요,1735996233
14,97,좋아요,1743245482
16,262,좋아요,1733235564
93,262,좋아요,1723678369
75,162,좋아요,1748469481
39,45,좋아요,1744428649
14,88,싫어요,1726402539
52,195,싫어요,1731624574
63,295,싫어요,1727715860
8,348,좋아요,1729861854
71,503,좋아요,1727231489
11,339,좋아요,1747661745
31,393,좋아요,1742870024
43,55,좋아요,1728940275
56,32,싫어요,1746838435
24,86,좋아요,1741835399
49,177,좋아요,1723978548
46,112,좋아요,1745132812
34,435,좋아요,1739725050
30,319,좋아요,1743383920
76,142,싫어요,1728877786
5,273,좋아요,1733314263
79,419,좋아요,1742638004
19,344,싫어요,1750217965
88,186,좋아요,1739166178
64,34,좋아요,1738461005
91,14,좋아요,1741899061
60,254,좋아요,1752347313
84,228,좋아요,1722700845
68,173,좋아요,1723131113
30,204,좋아요,1738700989
69,37,좋아요,1724625083
28,218,좋아요,1738188440
10,124,좋아요,1750105956
